date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:49:09	87153/87153	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:09%20GMT	https://www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/argon-one-m-2-case-for-raspberry-pi-4.html	(from https://www.argon40.com.br/)
03:49:09	132145/132145	---M--	200	added ('OK')	image/jpeg	etag:%225def1556-20431%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/slide1n.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/slide1n.jpg	(from https://www.argon40.com.br/)
03:49:10	35976/35976	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Aug%202021%2006:49:11%20GMT	https://www.argon40.com.br/catalog/product/view/id/52/s/argon-one-raspberry-pi-4-case/category/4/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/catalog/product/view/id/52/s/argon-one-raspberry-pi-4-case/category/4/index.html	(from https://www.argon40.com.br/)
03:49:10	57269/57269	---M--	200	added ('OK')	image/jpeg	etag:%225f6a2650-dfb5%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/slide2n.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/slide2n.jpg	(from https://www.argon40.com.br/)
03:49:10	34088/34088	---M--	200	added ('OK')	image/jpeg	etag:%225def154e-8528%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image01n.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image01n.jpg	(from https://www.argon40.com.br/)
03:49:11	23195/23195	---M--	200	added ('OK')	image/jpeg	etag:%225def154c-5a9b%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image02n.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image02n.jpg	(from https://www.argon40.com.br/)
03:49:11	28660/28660	---M--	200	added ('OK')	image/jpeg	etag:%225def154a-6ff4%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image03n.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image03n.jpg	(from https://www.argon40.com.br/)
03:49:12	94414/94414	---M--	200	added ('OK')	application/octet-stream	etag:%225f106935-170ce%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image04n.jpf	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/image04n.jpf	(from https://www.argon40.com.br/)
03:49:12	35704/35704	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Aug%202021%2006:49:12%20GMT	https://www.argon40.com.br/blog/	C:/My%20Web%20Sites/argon40/www.argon40.com.br/blog/index.html	(from https://www.argon40.com.br/)
03:49:12	98341/98341	---M--	200	added ('OK')	image/jpeg	etag:%225def1558-18025%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/men_new.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/men_new.jpg	(from https://www.argon40.com.br/)
03:49:13	77400/77400	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:13%20GMT	https://www.argon40.com.br/argon-mini-fan-pack-of-2.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/argon-mini-fan-pack-of-2.html	(from https://www.argon40.com.br/)
03:49:13	77046/77046	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:14%20GMT	https://www.argon40.com.br/raspberry-pi-pico-board-only.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/raspberry-pi-pico-board-only.html	(from https://www.argon40.com.br/)
03:49:14	76601/76601	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:14%20GMT	https://www.argon40.com.br/raspberry-pi-400-computer-kit.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/raspberry-pi-400-computer-kit.html	(from https://www.argon40.com.br/)
03:49:15	72820/72820	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:15%20GMT	https://www.argon40.com.br/raspberry-pi-4-case-fan.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/raspberry-pi-4-case-fan.html	(from https://www.argon40.com.br/)
03:49:16	117440/117440	---M--	200	added ('OK')	image/jpeg	etag:%225def155a-1cac0%22	https://www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/women_new.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/media/wysiwyg/smartwave/porto/homepage/04/slider/women_new.jpg	(from https://www.argon40.com.br/)
03:49:17	77896/77896	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:17%20GMT	https://www.argon40.com.br/poly-vented-with-argon-mini-fan.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/poly-vented-with-argon-mini-fan.html	(from https://www.argon40.com.br/)
03:49:17	74808/74808	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:18%20GMT	https://www.argon40.com.br/nanosound-one-case-raspberry-pi-4-not-included.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/nanosound-one-case-raspberry-pi-4-not-included.html	(from https://www.argon40.com.br/)
03:49:18	76096/76096	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:18%20GMT	https://www.argon40.com.br/argon-one-m-2-expansion-board.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/argon-one-m-2-expansion-board.html	(from https://www.argon40.com.br/)
03:49:18	76432/76432	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:19%20GMT	https://www.argon40.com.br/argon-poly-raspberry-pi-4-case-1.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/argon-poly-raspberry-pi-4-case-1.html	(from https://www.argon40.com.br/)
03:49:19	75795/75795	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:19%20GMT	https://www.argon40.com.br/argon-one-v-2-case-for-raspberry-pi-5.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/argon-one-v-2-case-for-raspberry-pi-5.html	(from https://www.argon40.com.br/)
03:49:20	75772/75772	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:20%20GMT	https://www.argon40.com.br/argon-ir-remote-for-argon-one-v2-and-m-2-cases.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/argon-ir-remote-for-argon-one-v2-and-m-2-cases.html	(from https://www.argon40.com.br/)
03:49:21	71306/71306	---MCZ	200	added ('OK')	text/html	date:Mon,%2016%20Aug%202021%2006:49:21%20GMT	https://www.argon40.com.br/raspberry-pi-400-main-unit-only.html	C:/My%20Web%20Sites/argon40/www.argon40.com.br/raspberry-pi-400-main-unit-only.html	(from https://www.argon40.com.br/)
03:49:21	17436/17436	---M--	200	added ('OK')	application/octet-stream	etag:%225f8fbbdd-441c%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/light/opensans-300.woff2	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/light/opensans-300.woff2	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:22	22248/22248	---M--	200	added ('OK')	application/font-woff	etag:%225f8fbbdd-56e8%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/light/opensans-300.woff	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/light/opensans-300.woff	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:23	17848/17848	---M--	200	added ('OK')	application/octet-stream	etag:%225f8fbbdd-45b8%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/regular/opensans-400.woff2	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/regular/opensans-400.woff2	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:23	22660/22660	---M--	200	added ('OK')	application/font-woff	etag:%225f8fbbdd-5884%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/regular/opensans-400.woff	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/regular/opensans-400.woff	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:24	17980/17980	---M--	200	added ('OK')	application/octet-stream	etag:%225f8fbbdd-463c%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/semibold/opensans-600.woff2	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/semibold/opensans-600.woff2	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:25	22908/22908	---M--	200	added ('OK')	application/font-woff	etag:%225f8fbbdd-597c%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/semibold/opensans-600.woff	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/semibold/opensans-600.woff	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:26	17668/17668	---M--	200	added ('OK')	application/octet-stream	etag:%225f8fbbdd-4504%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/bold/opensans-700.woff2	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/bold/opensans-700.woff2	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:26	22432/22432	---M--	200	added ('OK')	application/font-woff	etag:%225f8fbbdd-57a0%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/bold/opensans-700.woff	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fonts/opensans/bold/opensans-700.woff	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:27	277/277	---M--	200	added ('OK')	image/gif	etag:%225f8fbbdd-115%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/loader-2.gif	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/loader-2.gif	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:27	405/405	---M--	200	added ('OK')	image/svg+xml	etag:%225f8fbbee-195%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/select-bg.svg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/select-bg.svg	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:28	24944/24944	---M--	200	added ('OK')	application/octet-stream	etag:%225f8fbbed-6170%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/icon-fonts/font/porto-icons.woff2	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/icon-fonts/font/porto-icons.woff2	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:28	29448/29448	---M--	200	added ('OK')	application/font-woff	etag:%225f8fbbed-7308%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/icon-fonts/font/porto-icons.woff	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/icon-fonts/font/porto-icons.woff	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:29	445/445	---M--	200	added ('OK')	image/svg+xml	etag:%225f8fbbe6-1bd%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/Magento_LoginAsCustomerFrontendUi/images/close.svg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/Magento_LoginAsCustomerFrontendUi/images/close.svg	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:29	4641/4641	---M--	200	added ('OK')	image/png	etag:%225f8fbbe7-1221%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/Magento_ProductVideo/img/gallery-sprite.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/Magento_ProductVideo/img/gallery-sprite.png	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:30	1041/1041	---M--	200	added ('OK')	image/png	etag:%225f8fbbee-411%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/rating-bar.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/rating-bar.png	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:30	2939/2939	---M--	200	added ('OK')	image/png	etag:%225f8fbbee-b7b%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/slider-bar.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/slider-bar.png	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:30	998/998	---M--	200	added ('OK')	image/png	etag:%225f8fbbee-3e6%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/bkg_4.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/bkg_4.png	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:31	7084/7084	---M--	200	added ('OK')	image/png	etag:%225f8fbbee-1bac%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/history-thumb.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/history-thumb.png	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:31	46987/46987	---M--	200	added ('OK')	image/jpeg	etag:%225f8fbbee-b78b%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/newsletter_popup_bg.jpg	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/images/newsletter_popup_bg.jpg	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
03:49:31	1362/1362	---M--	200	added ('OK')	image/png	etag:%225f8fbbed-552%22	https://www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fancybox/css/images/fancybox_sprite.png	C:/My%20Web%20Sites/argon40/www.argon40.com.br/static/version1603255180/frontend/Smartwave/porto/en_US/fancybox/css/images/fancybox_sprite.png	(from https://www.argon40.com.br/static/version1603255180/_cache/merged/867efcd510a665dde9a40146a2ece2d8.min.css)
